sha,title,reason,type,confidence,repo_id,repo_name,full_name
b0b5d8ed8568cc06b1e75b38afdfee0f3582043e,Fix /game leave NPE,"The commit fixes a null pointer exception by extracting variables, which likely improves code clarity and reduces fragility, enhancing maintainability rather than addressing performance, duplication, or other issues.",maintainability,8,464393278.0,AsyncTI4/TI4_map_generator_bot,AsyncTI4/TI4_map_generator_bot
a507d70c2e2d8a618379974a786aece63d802c91,[Feature] Introduce MapStruct mappers,"The commit introduces MapStruct mappers, which are typically used to improve code reuse by automating the mapping between data objects, reducing manual mapping code and enhancing reusability of mapping logic.",reuse,8,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
3db466f8e2d842bbc25cadb952b7775633c3c3d9,Implement nutrition manager and potions,"The commit introduces a new nutrition manager and nutrition system, which suggests an effort to improve the structure and organization of the codebase, likely to enhance maintainability. The addition of parameters indicates some refactoring to support this new system, which aligns with improving maintainability rather than other symptoms like readability or performance.",maintainability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
8b0a11328632033ecdb9cf57335477fb86dbede8,Update calendar view filters,"The commit involves extracting variables to improve the clarity and understandability of the calendar view filters, which primarily enhances code readability.",readability,8,1005792838.0,bm16036/Aditu_pruebas,bm16036/Aditu_pruebas
0f48423e6c813dfd27ed515c78df40d50ba91345,Fix prompt listChanged capability,"The commit adds support for a new capability and involves refactoring conditionals, which likely improves the structure and clarity of the code, enhancing maintainability rather than addressing other issues like performance or duplication.",maintainability,7,1026751486.0,amannm/mcp,amannm/mcp
df3aea95632b75655b5ea38ff242306f2a1bc3ae,Add guest registration Slack notifications,"The commit adds Slack notifications for guest registration, which is a new feature addition rather than addressing code readability, duplication, reuse, maintainability, testability, performance, dependency, or legacy code issues. The refactoring operations (adding class annotations) suggest minor structural improvements but do not indicate a primary motivation related to the defined code symptoms. Since none of the symptoms directly apply, the closest fit is maintainability as the annotations may improve code structure and maintainability.",maintainability,6,603419391.0,dabster2000/intranetservices,dabster2000/intranetservices
75b1cec0b90e4adcf38b7f9285d551d3364d9a86,Fix handling of Preisvorteil lines,"The commit involves renaming variables to improve clarity in handling Preisvorteil lines, which suggests an effort to make the code easier to understand and maintain rather than addressing performance, duplication, or dependencies.",readability,7,1001353476.0,Dave99git/LidlSplit,Dave99git/LidlSplit
2708af4bcc182f71d2eb591f4167a0095de4516a,Inject custom executor for XLS processing,"The commit introduces a configurable executor for XLS processing, which suggests improving the flexibility and modularity of the code to better reuse or replace the executor component. This aligns with addressing reuse difficulties by allowing different executors to be injected as needed.",reuse,8,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
796e50ed3ba2735cf81c8a7aa2f0f33301de51ff,Add world naming feature,"The commit involves extracting a method and moving a class, which are typical refactorings aimed at improving the structure and organization of the code to make it easier to maintain and less fragile.",maintainability,8,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
4b3ab6c558a608975caa9ee85d74f8f501618dfd,Fix modules serialization,"The commit involves fixing module serialization by mapping a property to children and adding method annotations, which suggests improving the structure and clarity of the code to make it easier to maintain and understand. This points to improving maintainability rather than other categories like performance or duplication.",maintainability,7,1004216178.0,BanaYugandharReddy08/Personal-Portifolio,BanaYugandharReddy08/Personal-Portifolio
0d6b9ada95a8d8479dd3cc7df00e7fd61bdc99f3,Corregir la propagación de eventos de nómina,"The commit involves changing return types, which typically affects how code components interact and can improve the maintainability of the code by making interfaces clearer or more consistent. The addition of Kafka integration suggests a structural change to support better event propagation, which also aligns with improving maintainability rather than other categories like performance or readability.",maintainability,7,999437870.0,msamia/rrhh,msamia/rrhh
69484d67923c13cf9b3bc2717c7d36c14d8ffa56,Adjust diamond yield upgrade,"The commit involves extracting a method and removing a parameter, which are common refactoring techniques aimed at improving the structure and maintainability of the code rather than addressing performance, duplication, or other issues.",maintainability,8,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
c408156c4366d632a974a891ecb78844fa9cbac1,Add set task support,"The commit involves extracting methods and variables, which typically improves the structure and organization of code, making it easier to maintain and less fragile. The focus on refactoring without mention of performance, duplication, or dependencies suggests the primary motivation is maintainability.",maintainability,8,1001172184.0,amannm/durable-workflow-operator,amannm/durable-workflow-operator
abb6c98df76262537c1e33e10472cb3e269f102a,Improve login error handling and Google whitelist signup,"The commit focuses on refining error handling and adjusting signup flow, which likely improves the clarity and understandability of the code related to login and signup processes. The performed refactorings (changing variable type and extracting variable) typically enhance code readability by making the code easier to follow and understand.",readability,7,1011075840.0,nagisa77/OpenIsle,nagisa77/OpenIsle
2880fac292c4df1589d3d160b230a5d1552879d3,Add white/black start buttons,"The commit involves renaming and extracting variables to replace the start button with white/black options, which improves code clarity and understanding without changing functionality, indicating a focus on improving readability.",readability,8,995937470.0,Brockmann2020/BrockMate,Brockmann2020/BrockMate
c6b8e94b28e2bb233eabce68e87023a049665cb9,Define ingredient topic constant,"The commit centralizes websocket topic constants, which suggests improving code maintainability by reducing scattered hard-coded values and making the codebase easier to manage and update.",maintainability,8,1005873145.0,leultewolde/km-ingredients-service,leultewolde/km-ingredients-service
0fa5300435084432bea7da08a68f0c2141b49842,Improve logging codec validation,"The commit focuses on improving the validation logic related to logging codec, likely making the code easier to understand and maintain by extracting methods and variables. This suggests an emphasis on improving code clarity and structure rather than addressing performance, duplication, or dependencies.",readability,7,1026751486.0,amannm/mcp,amannm/mcp
081ccd25ef0a5dca30f4764c0cc9dd2fd57e7042,Fix nickname variable handling,"The commit fixes variable scoping issues by adding a variable modifier and extracting a variable, which improves the maintainability of the code by making it less fragile and easier to manage.",maintainability,8,118357881.0,piotr-gorczynski/Soccer,piotr-gorczynski/Soccer
cff626b4a8fcee496fb8be92e4f7deef1b40e92f,Add ARCore to show downloaded models,"The commit adds ARCore integration to display downloaded models, which likely involves adding new functionality rather than addressing code quality issues like readability, duplication, or performance. The refactoring operations (Add Parameter, Localize Parameter) suggest adjustments to method signatures or variable scope to support the new feature. This points to improving or extending maintainability by structuring code to accommodate new dependencies and features properly.",maintainability,7,1010640262.0,pizzetegl/ARCaccia,pizzetegl/ARCaccia
b6d5dea9dd2c5935a268d0d67ba2f7558164b3b9,HDDS-13114. Make MaxSubCompactions configureable for manual compaction,"The commit involves adding method annotations, which typically improves code clarity and understanding, thus enhancing readability. There is no indication of addressing duplication, reuse, maintainability, testability, performance, dependency, or legacy code issues.",readability,7,212382406.0,apache/ozone,apache/ozone
842d9ab7da7e546d45261f98da94077739aa002a,Fix UpdateCase comparison and cleanup services,"The commit focuses on fixing bugs and cleaning up services, which typically improves the maintainability of the code by making it less fragile and easier to manage. The changes such as modifying method annotations and changing parameter types suggest improvements aimed at making the codebase more robust and maintainable rather than addressing performance, duplication, or other issues.",maintainability,7,1022401859.0,darby2025/legalSystem,darby2025/legalSystem
1c180b235add10fa099964ca59674b72355849ee,Load Firebase leaderboard storage from config,"The commit focuses on loading Firebase keys from a JSON configuration, which suggests improving how configuration data is managed and accessed. This likely enhances maintainability by making the code easier to update and less fragile when dealing with external configuration data.",maintainability,7,1010837513.0,rumiz123/yogaassistant,rumiz123/yogaassistant
5b57491ce7b4e043f9da31d566d3e120a35f22ff,Replace deprecated YouTube player,"The commit replaces a deprecated YouTube player component with a WebView player, indicating modernization of old legacy code to maintain compatibility and functionality.",legacy_code,8,225194766.0,halilozel1903/AndroidTVMovieParadise,halilozel1903/AndroidTVMovieParadise
c8d55685ce4b0c53f562dc162c1dcdec9147d653,Add SubscriptionFeature entity and feature migration,"The commit adds a new entity and performs a migration, which typically involves updating legacy data structures or code to a newer format or system. This suggests modernization of old legacy code or data handling.",legacy_code,7,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
f9d2bf31fe58a77f92a4edc2932cca35e3fcf062,Fix direct purchase net and cost rate calculations,"The commit focuses on fixing calculation logic by extracting variables, which improves the clarity and understandability of the code, indicating an improvement in readability.",readability,7,21764480.0,hmislk/hmis,hmislk/hmis
c5ca40592897ac4d1023f1147200e3a659024eda,Use Gemini Flash for LLM opponent,"The commit involves renaming methods and variables to switch the LLMAgent to use the Gemini API, which likely improves code clarity and understanding by better reflecting the new API usage, thus enhancing readability.",readability,7,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
d1e97f274234574e10e3897346c704dade8b9859,Fix interface keyword usage and rename package,"The commit involves fixing interface keyword usage and renaming a package, which suggests improving code structure and organization to enhance maintainability. Moving classes and correcting interface usage typically aim to make the codebase easier to maintain and less fragile.",maintainability,7,966924649.0,bykkcs/iDrugWg,bykkcs/iDrugWg
c4e5d9c08b4fe3c289800fc9fb3b0b3a3685e91b,Replace assertion errors with exceptions,"Replacing assertion errors with exceptions improves the maintainability of the code by making error handling more explicit and robust, reducing fragility associated with assertions that may be disabled in production environments.",maintainability,8,579673703.0,tcheeric/nostr-java,tcheeric/nostr-java
de376b4446dcced03c4a4460ef3112ba01e7e8b3,Fix upstream template validation,"The commit focuses on fixing validation logic and involves extracting a method and renaming a variable, which typically improves the structure and clarity of the code, enhancing maintainability rather than addressing performance, duplication, or other issues.",maintainability,7,979502221.0,hu0810/apisix-poc,hu0810/apisix-poc
8cb596c8f759ed2b42b55cfbaaff5d52d7fa4a44,Fix invoice creation with existing customers,"The commit focuses on fixing customer handling in invoice creation by extracting and renaming variables, which improves code clarity and understanding, indicating an improvement in readability.",readability,8,991072456.0,AlvaroSanchezGlasgow/facturador,AlvaroSanchezGlasgow/facturador
01989dd3b407b9c5c415559528b856557e7a284b,Add FOV keyframe support,"The commit adds support for a new feature (FOV keyframe) by adding parameters, which likely improves the code's ability to be extended and maintained for new functionality, indicating a focus on maintainability.",maintainability,7,1001314731.0,BofeiLiu/ReForgedPlay,BofeiLiu/ReForgedPlay
35be1581617212e0eec0cfc470be55685b390b1c,Allow URL merging in v1 API,"The commit adds URL support to an existing API endpoint, which likely involves modifying method and attribute annotations to handle new input types. This suggests improving the maintainability and extensibility of the code rather than addressing readability, duplication, or performance issues.",maintainability,7,988490382.0,Nicolas-nwb/Stirling-PDF,Nicolas-nwb/Stirling-PDF
c8e7c26ed9d157c783c8cbcd22bca767d9b2357f,Introduce use case layer,"Introducing a use case layer and updating controllers typically aims to improve the structure and organization of the code, making it easier to maintain and evolve. This refactoring likely addresses maintainability concerns by separating concerns and clarifying responsibilities within the codebase.",maintainability,8,997867274.0,doterorgz/timebank,doterorgz/timebank
956f91e750eab3affa1375efa4c6d166b8f4bfd1,Add Talent registry enum,"The commit introduces a new enum and modifies method access and type declaration, which typically aims to improve code structure and maintainability by making the code more organized and easier to manage.",maintainability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
9928cb2f13a4113ec02f98f52f15e98ccfdbe125,Improve MT and Fuzzy match autocompletion,"The commit improves the autocompletion feature by adding capitalization and popup rules, and the refactoring involves extracting variables, which typically enhances code clarity and understandability. This suggests the primary motivation is to improve readability.",readability,8,1002064490.0,klyok/omegat,klyok/omegat
e6627a5f4a07dc43f808f7542096ca9267eea3d5,[BOT] refactor(rename): method450 → getBaseModel,"The commit involves renaming a method and an attribute to more meaningful names, which primarily improves code readability and understandability.",readability,8,1009802329.0,Ddemon26/2006Scape,Ddemon26/2006Scape
aeca2efda188abfbd296b07f4d00f4345e2a7d56,[Fix] handle missing language in word caching,"The commit fixes the handling of missing language information in word caching by adding a parameter and extracting a variable, which improves the maintainability of the code by making it more robust and less error-prone.",maintainability,8,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
362054e6a0d50f711213c1f82739e59689ab8a55,Improve signup flow with profile defaults,"The commit improves the signup flow by adding parameters, which likely enhances the maintainability of the code by making it more flexible and easier to manage without changing its external behavior.",maintainability,7,1006140690.0,Sabretooth2438/BookReviewHub,Sabretooth2438/BookReviewHub
a7dbf3762f3e98d401538275666b6108b5640374,Update postal service final status tracking,"The commit involves extracting a method and renaming a variable, which are common refactoring techniques aimed at improving the clarity and understandability of the code. These changes primarily enhance the readability of the code by making it easier to follow and understand the logic related to updating postal service final status tracking.",readability,8,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
b4620854bd2d89edf3fe1c45501c784fca16a797,Expand Java port with simple ICS support,"The commit expands the Java port by adding a simple ICS parser, which likely involves improving or adding new functionality to existing code. The refactoring operations such as changing variable type and renaming variables suggest efforts to improve code clarity and maintainability. Since the focus is on expanding functionality and improving code structure, the primary motivation aligns best with maintainability rather than other categories like readability or performance.",maintainability,7,1001584219.0,julianhmm/wcss,julianhmm/wcss
d0aae6b2c9d0cee4de6e35ff843fc6ff08630823,Add basic MP4 audio playback,"The commit adds basic MP4 audio playback support, which likely involves encapsulating attributes and adding parameters to improve the structure and maintainability of the code handling audio playback. This suggests the primary motivation is to improve maintainability rather than addressing performance, duplication, or other issues.",maintainability,7,983805057.0,Illyvia/ImageFrame,Illyvia/ImageFrame
df27b2058b1ac76a99881e30fa243945093eac12,Add concise AI streaming box,"The commit involves renaming parameters, which typically improves code clarity and understanding, thus enhancing readability. There is no indication of addressing duplication, reuse, maintainability, or other issues.",readability,7,1005081526.0,JoelJebitto/SpacedIn,JoelJebitto/SpacedIn
54d45071e66ee10d60d68b4aaa2a4f4210c5aacb,Fix animated entity rendering,"The commit involves refactoring operations such as Extract Method and Inline Method to improve the rendering of animated entities, which likely enhances the structure and clarity of the code, making it easier to maintain and less fragile.",maintainability,7,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
62e812f6f516f3a588b97da3079e185e4931a1cc,Optimize settings persistence,"The commit focuses on optimizing the persistence of settings by batching global settings saves, which likely improves the performance of saving operations. The refactoring operations such as changing method access and renaming methods support this optimization effort rather than addressing readability, duplication, or other issues.",performance,8,464393278.0,AsyncTI4/TI4_map_generator_bot,AsyncTI4/TI4_map_generator_bot
4ccbb70313a6ab624bebb9767846eb75ed8157d8,Improve reservation code handling and payment receipt,"The commit focuses on improving the handling of reservation codes and payment receipts, likely to make the code easier to maintain and less fragile by introducing unique code generation and better receipt management. This suggests an emphasis on improving maintainability rather than other aspects like performance or duplication.",maintainability,7,999651778.0,xshift007/karting_final,xshift007/karting_final
dbac7b1105ed8e6d90ef27be904f0b934a2d8623,Add opponent minimax probability,"The commit adds a parameter related to opponent minimax probability in the Monte Carlo Tree Search (MCTS) implementation, likely to improve the maintainability or flexibility of the code by making it easier to adjust or extend the algorithm. This suggests the primary motivation is to improve maintainability rather than addressing performance, readability, or other issues.",maintainability,7,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
0c8c53f47743a5df8edf8fd4c86a8fb151afa5fc,Update /skills to show talent points,"The commit focuses on improving the skills GUI by showing talent points, involving variable extraction and renaming which typically enhance code clarity and understanding, indicating an improvement in readability.",readability,8,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
3984e6a9cfda64690806e516a3aa058491a7b5a5,Adjust purchase return config options,"The commit involves changing method access modifiers, which typically aims to improve code structure and encapsulation, enhancing maintainability by controlling access to methods and reducing fragility.",maintainability,7,21764480.0,hmislk/hmis,hmislk/hmis
5f67c4f9588fd24e1dd76bb4fd8eaf6d53806519,Add Mining skill talents,"The commit involves renaming variables, which typically improves code clarity and understanding, thus enhancing readability. There is no indication of addressing duplication, reuse, or other issues.",readability,8,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
c4ce42aee28d2063fab0c9a0e7ec8a67c1243bc0,Add softmax and KL divergence to classification loss,"The commit adds new parameters related to softmax and KL divergence in the classification loss, which suggests an enhancement or extension of existing functionality rather than addressing readability, duplication, or other code quality issues. The primary motivation appears to be improving or extending the reuse of existing code components by adding new configurable parameters for classification loss functions.",reuse,7,1008124271.0,JunhwiLee/JavaCNN,JunhwiLee/JavaCNN
3fc43c8ff3c48dd397d8c241f432d846e5ed80e3,Fix case title query and optimize court count loop,"The commit focuses on fixing a query and optimizing a loop, which suggests improving the performance of the code. The refactoring operations like modifying method annotation and renaming variables support code clarity but the primary motivation appears to be performance optimization.",performance,8,1022401859.0,darby2025/legalSystem,darby2025/legalSystem
dc5a3dc8059954af3cf49508769fe831c4e52b38,Add editable purchase details,"The commit focuses on encapsulating attributes and inlining variables, which are common refactorings aimed at improving the structure and clarity of the code, thereby enhancing maintainability. The addition of editable purchase details and persisting full purchase data suggests improving the code's robustness and ease of future modifications rather than addressing performance, duplication, or other issues.",maintainability,8,1001353476.0,Dave99git/LidlSplit,Dave99git/LidlSplit
44fe68e844c05cfacdedddfebf0fcd20cb9fdc6b,Improve bow aimbot targeting,"The commit focuses on improving the prediction logic of the bow aimbot, which likely involves refining the code to be more maintainable and less fragile for future changes. The refactoring operations such as changing variable type and renaming variables support better maintainability rather than addressing performance, duplication, or other issues.",maintainability,7,1006810411.0,jaidencode/vision_hc,jaidencode/vision_hc
ee4fcdc193e42b30cb9722aa6aeb1861e48600f0,Enable compression and chat history TTL,"The commit involves refactoring operations such as Extract Class and Move Attribute, which are typically aimed at improving the structure and organization of the code to make it easier to maintain and evolve. The addition of caching settings and documentation also suggests an effort to enhance the code's maintainability rather than addressing performance, duplication, or other issues.",maintainability,8,958378478.0,benhook1013/FireMUD,benhook1013/FireMUD
2cf72876d7ba633a8cd7bfb4bab675ffd3dd5114,Implement town-specific resident removal,"The commit involves extracting a method and parameterizing a variable, which are common refactoring techniques to improve the structure and clarity of code, making it easier to maintain and less fragile.",maintainability,8,1020230685.0,ItzzPotato/VertiCraft-Towny,ItzzPotato/VertiCraft-Towny
c206718b13c078752b7a12e937117f2cfd7c8a9c,Add configurable username feature,"The commit introduces a configurable username feature with UI, which likely involves improving the code structure to support customization. The refactoring operations such as inverting conditions and replacing attributes with variables suggest efforts to improve code clarity and structure, which primarily enhances readability.",readability,7,1006810411.0,jaidencode/vision_hc,jaidencode/vision_hc
0c11ab52a4f2de561361695a979314b6b34000f3,Fix Main utility class,"The commit refactors the Main utility class to use a static factory method, which typically improves the maintainability of the code by making object creation more controlled and clear. The changes involve method renaming and adding method modifiers, indicating a focus on improving the structure and maintainability rather than addressing performance, duplication, or other issues.",maintainability,8,119057027.0,MetricsHub/jawk,MetricsHub/jawk
a2def328d0ae59193b50685373d44b213ad670cf,Fix MarketNiche persistence in experiment tests,"The commit fixes the persistence of MarketNiche in experiment tests, indicating that the existing code was likely fragile or difficult to maintain, especially in the context of testing. The modification of attribute annotations suggests improving the structure or clarity of code related to data mapping, which impacts maintainability.",maintainability,7,1010682639.0,paulofor/marketing-hub,paulofor/marketing-hub
dd60ffaa8b157e461bae2a3b99e2f75012a3b4b9,Refactor message quota handling,"The commit involves refactoring by extracting a class and moving a method, which typically aims to improve the structure and organization of the code to make it easier to maintain and less fragile.",maintainability,8,847259193.0,hemati/quran_android,hemati/quran_android
9c6676878d565e315d53041bb7e92b5d5bf60834,Fix incoming transactions retrieval,"The commit fixes the retrieval logic for incoming transactions, which suggests improving the correctness and maintainability of the code handling transaction edges. The changes involve modifying annotations, likely to clarify or correct method and attribute usage, which improves maintainability rather than other aspects like performance or duplication.",maintainability,7,816775675.0,abidiDev/CyBackend,abidiDev/CyBackend
04ef8058fcfdde0d6eaf9f94b0aad51f507d26ac,Fix P2P tx sync and move to Java 21,"The commit updates the project to Java 21, which is a modernization effort addressing legacy code, and fixes transaction synchronization, likely improving the robustness of old code. The refactoring operations such as renaming methods and changing return types support modernization and maintainability but primarily indicate working on legacy code to bring it up to date.",legacy_code,8,913344534.0,masssi164/Simple-Blockchain,masssi164/Simple-Blockchain
08dbb1851f0d7871b95de7ffda4248ffd0e16685,Add email notification toggle,"The commit adds a new feature (email notification toggle) and updates tests, which suggests improving the code's maintainability by making it easier to manage notification settings and ensuring the code remains robust through testing.",maintainability,7,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
83578f3b254306143ed656990bc5f9e64194d38d,[Fix] handle deepseek response,"The commit involves changing a variable type and extracting a variable, which typically aims to improve the clarity and understandability of the code, indicating a focus on improving readability.",readability,7,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
3803fae9d61dcde80750b4c3dfaebb81afff80ed,Fix latest event stats query,"The commit involves renaming a method and modifying its annotation to fix a query, which suggests improving the clarity and understandability of the code rather than addressing performance, duplication, or dependencies. This points to improving readability.",readability,7,931533211.0,woodentouch/woodentouch,woodentouch/woodentouch
46698631f553ea89f75961f2cd50a4a53fa011e5,Update MealRecord controller,"The commit involves replacing one controller with another and renaming methods, which suggests improving the structure and clarity of the code to make it easier to maintain and understand in the future. This points to improving maintainability rather than other issues like performance or duplication.",maintainability,7,1001841192.0,omeinu/TubuhBaru,omeinu/TubuhBaru
90b9e3413047731e0d15ef3d7061b1ad7ee3ace8,Auto refresh expired JWT tokens,"The commit focuses on implementing automatic refresh of expired JWT tokens, which likely involves restructuring code to improve its maintainability and robustness rather than addressing readability, duplication, or performance directly. The use of 'Extract Method' suggests improving code structure for easier maintenance.",maintainability,8,1001923716.0,tuankiet309/Final,tuankiet309/Final
db9f46793d82299ed86f7a4195eb2eca7e155bc7,Add autoreload check for stream sources,"The commit involves moving a method and modifying class annotations, which typically aims to improve the structure and organization of the code to make it easier to maintain and less fragile.",maintainability,7,661051207.0,lvivco/mdcfg,lvivco/mdcfg
22f48e4bd568ae03501e2215863e18525add7052,Implement domain oriented user creation with Swagger,"The commit involves extracting a method and renaming a variable, which typically improves the structure and clarity of the code, making it easier to maintain. The addition of domain-based user management and Swagger suggests an effort to organize code better and improve maintainability rather than addressing performance, duplication, or other issues.",maintainability,8,999926797.0,jmazeus/nutritionApp,jmazeus/nutritionApp
bb4a89a36784d9a44fa095a1e86c3964d4aaaf6d,Fix binary post entity,"The commit changes the variable type to ByteArrayEntity for binary posts, which suggests improving the way binary data is handled, likely to improve maintainability and correctness of the code handling binary entities rather than readability or performance specifically.",maintainability,7,857873266.0,HusseinLab/DroidLab,HusseinLab/DroidLab
3ca3d73e84ae725e88625be09a2d083991d3644f,Add install instructions,"The commit involves fixing annotation defaults and aspect imports, which suggests improving the maintainability of the code by ensuring annotations and imports are correctly set up and less fragile.",maintainability,7,1014839069.0,yukselcodingwithyou/metricguard,yukselcodingwithyou/metricguard
e0783d4c24d2c1bc4b45f83d13f27cf7e9b58f24,Implement customer linkage for parcels,"The commit involves extracting methods, which is a common refactoring technique to improve the structure and clarity of code, making it easier to maintain and less fragile. This suggests the primary motivation is to enhance maintainability.",maintainability,8,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
06e40890e02789da13d7ed6a08679278a08fc546,Improve Java join compilation,"The commit focuses on optimizing the compilation of a left join in Java, which suggests an improvement in the performance of the code. The renaming of variables likely supports this optimization by clarifying or streamlining the code, but the primary motivation is performance enhancement.",performance,7,985853139.0,mochilang/mochi,mochilang/mochi
503fb5bd0f3de2ba8f6ad4868a063d9e28e2cfe3,Fix recursion bug in Utils.cast helpers,"The commit fixes a recursion bug in utility casting helpers, which likely improves the maintainability of the code by addressing a fragile or problematic implementation. The addition of method annotations supports this by clarifying method behavior, aiding future maintenance.",maintainability,8,750875909.0,AntonKluge/similocator,AntonKluge/similocator
3390433439168fae8c3d703312cee97bdd681855,Add durability system integration,"The commit introduces a durability system integration with preservation support and durability costs, and the refactoring operations include extract method and extract variable, which typically improve code structure and maintainability. The focus appears to be on improving the maintainability of the codebase by better organizing the code related to durability costs and preservation support.",maintainability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
b0417bacb6f5ca7438363c55181982bbb9a50e04,Fix Kraken perk launching second sea creature,"The commit fixes a bug related to the Kraken perk launching a second sea creature, which likely involved clarifying and simplifying the code by extracting and renaming variables to improve code clarity and reduce confusion, thus improving readability.",readability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
7fcaadd93ab65ae08ed48d3da4a104007d45aacd,Fix deterioration for sea creatures,"The commit focuses on allowing deterioration on sea creatures, which likely involves clarifying or restructuring conditions and variables to better represent the deterioration logic. The use of extract variable and invert condition refactorings suggests improving code clarity and understanding rather than addressing performance, duplication, or dependencies.",readability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
59c6dcba7019d7e401830cb837585ee55a676a4c,Implement user-specific Jamiah listing,"The commit introduces user-specific endpoints and modifies parameters, which likely improves the maintainability of the code by making it more modular and adaptable to user-specific data handling.",maintainability,7,990014955.0,KarimAlMaghribi/Mansa,KarimAlMaghribi/Mansa
e6e16ceb43fcbca62e2b6a4c2c019f3f16f35c37,Integrate win handling in battle controller,"The commit integrates win handling and battle outcome with player rewards by extracting methods and adding parameters, which likely improves the structure and modularity of the code, making it easier to maintain and extend in the future. This suggests the primary motivation is to improve maintainability.",maintainability,7,1025848178.0,Leznerr/mco2,Leznerr/mco2
c2de9dff242320643ce63a3a0b858a7c0c114f31,Add Swing info/help dialogs,"The commit adds informational and help dialogs, which likely improves the user interface and code clarity. The refactoring operations such as changing variable types and renaming variables suggest an effort to improve code clarity and understandability, which aligns with improving readability.",readability,7,995676038.0,lauri0/dino-survival,lauri0/dino-survival
dce6e3905f10cacede48d5df6704af12cd1996e4,Add barRadius prop for bar charts,"The commit adds a new property to enhance the bar chart component, likely improving the code's flexibility and maintainability by encapsulating attributes and extracting variables, which are common refactoring techniques to improve maintainability.",maintainability,7,984461425.0,FCG-labs/atflee_react-native-charts-wrapper,FCG-labs/atflee_react-native-charts-wrapper
49562658c3c6227201399112b203de1b3ada5ae8,Add character edit functionality,"The commit adds new functionality for editing characters, involving changes like variable type modification and variable extraction, which typically improve code structure and maintainability rather than addressing readability, duplication, or other issues.",maintainability,7,1025848178.0,Leznerr/mco2,Leznerr/mco2
9d08951c2dffc86cdbf234ac9ae1a3b093e762e5,Add MySQL driver and handle DB init failure,"The commit adds a MySQL driver and handles database initialization failure, which suggests improving the robustness and maintainability of the code by managing dependencies and error handling better. The refactoring operations (adding parameters and variable modifiers) support improving maintainability rather than addressing readability, duplication, or performance directly.",maintainability,7,1028186569.0,katassyn/eventPlugin,katassyn/eventPlugin
2ea584124319e5b615b59aa7c8337bb639964cee,Fix user registration with identity ID strategy,"The commit focuses on changing the user ID generation strategy to use identity generation, which likely improves the maintainability of the code by simplifying or standardizing how user IDs are handled. This change does not directly address readability, duplication, reuse, testability, performance, dependency, or legacy code modernization, but rather improves the maintainability of the codebase by making the ID generation more robust or consistent.",maintainability,7,1006608022.0,srcjp/sol4r,srcjp/sol4r
47d8fa169a6a819635a390da8e539378cec7a7e0,Integrate repository-based user details,"The commit introduces UserDetailsService and password encoding, which suggests improving the structure and security of the codebase, likely to enhance maintainability by organizing authentication-related code properly. The modification of class annotations supports this by improving the code's maintainability and robustness.",maintainability,7,1013988421.0,Khemrazzz/K9,Khemrazzz/K9
c9dc2985ece31d56e967cb949ce3b84880cef703,Centralize saga migrations,"The commit centralizes saga migrations, which suggests an effort to improve the structure and organization of the codebase, likely to enhance maintainability by reducing fragmentation and potential inconsistencies.",maintainability,7,958378478.0,benhook1013/FireMUD,benhook1013/FireMUD
0fc3bda42c0f9f66147eb182177dfd601844ab77,Fix adding players with immutable list,"The commit fixes an issue related to adding players when using an immutable list, which suggests improving the code's ability to handle data structures correctly and safely. The use of extract variable refactorings indicates an effort to improve code clarity and structure, which primarily enhances maintainability by making the code less fragile and easier to modify.",maintainability,8,1025848178.0,Leznerr/mco2,Leznerr/mco2
438ce82cef1b675ada1ceda5f1624c87050de2e9,Add TPS output to LoadTest,"The commit adds TPS output to LoadTest and involves extracting variables, which typically improves code clarity and understanding, indicating an improvement in readability.",readability,7,573433497.0,makingme/FileQueueHelper,makingme/FileQueueHelper
1ae510228382b076fb2ff57be1351d6142794f87,Modernize build and modules,"The commit involves refactoring modules and modernizing the build system, which typically addresses issues related to old or legacy code structures and outdated build processes. Moving source folders and updating build tools are common steps in modernizing legacy codebases to improve maintainability and compatibility with current standards.",legacy_code,8,1018967543.0,zombrax1/wosbot,zombrax1/wosbot
